,system_id,system_name,date_stamp,energy_prod(KWh),energy_life(MWh),C02 (Kg),KWp,performance,lat,lon,date_installed
0,1888434222,Iramoo Community Centre ,2018-08-09,75.5,,69.47,35.2,2.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-19,89.9,,82.68,35.2,2.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-11,71.4,,65.73,35.2,2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-14,124.6,,114.61,35.2,3.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-15,108.4,,99.69,35.2,3.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-18,87.6,,80.57,35.2,2.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-16,95.4,,87.78,35.2,2.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-17,124.2,,114.28,35.2,3.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-21,77.5,,71.3,35.2,2.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-20,60.2,,55.35,35.2,1.7000000000000002,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-22,76.4,,70.31,35.2,2.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-24,137.8,,126.82,35.2,3.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-25,139.7,,128.52,35.2,4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-23,133.4,,122.68,35.2,3.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-26,119.3,,109.77,35.2,3.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-27,126.3,,116.23,35.2,3.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-28,131.4,,120.85,35.2,3.7,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-29,150.2,,138.22,35.2,4.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-30,24.7,,22.71,35.2,0.7000000000000001,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-08-31,51.6,,47.43,35.2,1.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-01,78.7,,72.38,35.2,2.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-02,117.8,,108.41,35.2,3.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-03,136.4,,125.46,35.2,3.9,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-04,128,,117.79,35.2,3.6,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-09,98.5,,90.6,35.2,2.8,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-10,79,,72.67,35.2,2.2,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-05,122.5,,112.73,35.2,3.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-06,103.9,,95.62,35.2,3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-07,116.4,,107.05,35.2,3.3,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-08,142.8,,131.4,35.2,4.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-11,159.9,,147.07,35.2,4.5,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-12,143.5,,131.99,35.2,4.1,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-13,154.2,,141.82,35.2,4.4,-37.8983257,144.6227181,2017-10-27
0,1888434222,Iramoo Community Centre ,2018-09-14,162.1,,149.12,35.2,4.6,-37.8983257,144.6227181,2017-10-27
