,system_id,system_name,date_stamp,energy_prod(KWh),energy_life(MWh),C02 (Kg),KWp,performance,lat,lon,date_installed
0,812101492,Wyndham Vale CLC 1,2018-08-02,251.0,,230.95,67.6,3.7,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-01,217.3,,199.92,67.6,3.2,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-03,114.2,,105.02,67.6,1.7000000000000002,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-06,181.1,,166.61,67.6,2.7,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-04,116.6,,107.26,67.6,1.7000000000000002,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-05,252.0,,231.86,67.6,3.7,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-07,205.2,,188.83,67.6,3.0,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-10,263.1,,242.02,67.6,3.9,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-08,154.1,,141.75,67.6,2.3,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-12,208.7,,191.99,67.6,3.1,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-13,133.3,,122.62,67.6,2.0,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-09-26,336.7,,309.76,67.6,5.0,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-09-27,167,,153.61,67.6,2.5,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-09-28,282.2,,259.6,67.6,4.2,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-09-29,193.3,,177.79,67.6,2.9,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-10-01,397.1,,365.32,67.6,5.9,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-09-30,191.6,,176.3,67.6,2.8,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-10-06,255.8,,235.36,67.6,3.8,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-10-02,322,,296.25,67.6,4.8,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-10-03,383.1,,352.48,67.6,5.7,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2019-10-04,143.8,,132.32,67.6,2.1,-37.8760627,144.6028453,2016-09-02
0,812101492,Wyndham Vale CLC 1,2018-08-09,143.5,,131.98,67.6,2.1,-37.8760627,144.6028453,2016-09-02
