,system_id,system_name,date_stamp,energy_prod(KWh),energy_life(MWh),C02 (Kg),KWp,performance,lat,lon,date_installed
0,456888,Werribee Outdoor Pool,2018-08-09,62.3,41.7,57.27,29.8,2.1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-11,58.9,,54.19,29.8,2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-11,58.9,41.7,54.19,29.8,2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-19,72,,66.23,29.8,2.4,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-13,56.4,41.7,51.87,29.8,1.9,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-14,106.8,,98.26,29.8,3.6,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-14,106.8,41.7,98.26,29.8,3.6,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-15,94.1,,86.55,29.8,3.2,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-15,94.1,41.7,86.54,29.8,3.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-16,81.6,,75.09,29.8,2.7,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-16,81.6,41.7,75.09,29.8,2.7,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-18,75.7,,69.68,29.8,2.5,-37.9060583,144.6496718,2017-06-20
0,9165429,Werribee Outdoor Pool,2018-08-17,109.3,,100.55,29.8,3.7,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-17,109.3,41.7,100.55,29.8,3.7,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-08-18,75.7,41.7,69.68,29.8,2.5,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-08-19,72,41.7,66.23,29.8,2.4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-21,64.2,,59.02,29.8,2.2,-37.9060583,144.6496718,2017-06-20
0,9165429,Werribee Outdoor Pool,2018-08-20,50.3,,46.32,29.8,1.7000000000000002,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-20,50.3,41.7,46.31,29.8,1.7000000000000002,-37.9064618,144.6513546,2017-04-27
0,456888,Werribee Outdoor Pool,2018-08-21,64.2,41.7,59.03,29.8,2.2,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-24,118.7,,109.19,29.8,4,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-24,118.7,41.9,109.19,29.8,4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-22,61.6,,56.65,29.8,2.1,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-22,61.6,41.7,56.65,29.8,2.1,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-23,114.7,,105.51,29.8,3.9,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-23,114.7,41.8,105.51,29.8,3.9,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-25,120.1,,110.53,29.8,4,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-25,120.1,42.0,110.53,29.8,4,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-26,108.5,,99.78,29.8,3.6,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-26,108.5,42.1,99.78,29.8,3.6,-37.9064618,144.6513546,2017-04-27
0,9165429,Werribee Outdoor Pool,2018-08-27,115.6,,106.31,29.8,3.9,-37.9060583,144.6496718,2017-06-20
0,456888,Werribee Outdoor Pool,2018-08-27,115.6,42.2,106.32,29.8,3.9,-37.9064618,144.6513546,2017-04-27
