,system_id,system_name,date_stamp,energy_prod(KWh),energy_life(MWh),C02 (Kg),KWp,performance,lat,lon,date_installed
0,9386741,Yerambooee Community Centre  ,2020-07-30,44.9,,41.29,18.2,2.5,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-05,34.1,,31.4,18.2,1.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-04,39.4,,36.29,18.2,2.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-09,47.9,,44.05,18.2,2.6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-07,18.2,,16.76,18.2,1,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-06,31.1,,28.59,18.2,1.7000000000000002,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-08,27.6,,25.43,18.2,1.5,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-11,45.3,,41.69,18.2,2.5,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-10,55.7,,51.26,18.2,3.1,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-14,23.3,,21.44,18.2,1.3,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-12,50.4,,46.39,18.2,2.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-15,48.6,,44.72,18.2,2.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-13,43,,39.54,18.2,2.4,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-17,47,,43.24,18.2,2.6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-19,28.1,,25.81,18.2,1.6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-18,48.5,,44.61,18.2,2.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-21,55.5,,51.09,18.2,3.1,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-22,29.7,,27.31,18.2,1.6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-20,46.7,,42.92,18.2,2.6,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-24,51.8,,47.61,18.2,2.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-23,34.1,,31.37,18.2,1.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-25,51.4,,47.26,18.2,2.8,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-26,52.6,,48.37,18.2,2.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-27,58.9,,54.16,18.2,3.2,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-28,66.8,,61.48,18.2,3.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-29,70.3,,64.67,18.2,3.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-30,33.8,,31.12,18.2,1.9,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-08-31,54.2,,49.91,18.2,3,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-09-01,66.9,,61.56,18.2,3.7,-37.8587717,144.7100923,2017-07-27
0,9386741,Yerambooee Community Centre  ,2020-09-02,53.8,,49.51,18.2,3,-37.8587717,144.7100923,2017-07-27
